num_leaves,learning_rate,min_child_samples,inner_val_RAE,config,repeat,fold
15,0.01,5,0.9508219747530561,chemeleon__lightgbm,4,4
15,0.01,10,0.9419294232618428,chemeleon__lightgbm,4,4
15,0.01,20,0.9384410703197885,chemeleon__lightgbm,4,4
15,0.01,30,0.942389022170283,chemeleon__lightgbm,4,4
15,0.03,5,0.9552224897944112,chemeleon__lightgbm,4,4
15,0.03,10,0.9425307026582392,chemeleon__lightgbm,4,4
15,0.03,20,0.9401274794887898,chemeleon__lightgbm,4,4
15,0.03,30,0.9446608221828929,chemeleon__lightgbm,4,4
15,0.05,5,0.948656769693522,chemeleon__lightgbm,4,4
15,0.05,10,0.9306956323183079,chemeleon__lightgbm,4,4
15,0.05,20,0.9278769444357249,chemeleon__lightgbm,4,4
15,0.05,30,0.922075371797259,chemeleon__lightgbm,4,4
15,0.1,5,0.9502497041007814,chemeleon__lightgbm,4,4
15,0.1,10,0.9476935239062523,chemeleon__lightgbm,4,4
15,0.1,20,0.9495669234455424,chemeleon__lightgbm,4,4
15,0.1,30,0.9432974932485048,chemeleon__lightgbm,4,4
31,0.01,5,0.9586481783228601,chemeleon__lightgbm,4,4
31,0.01,10,0.9655042297220131,chemeleon__lightgbm,4,4
31,0.01,20,0.9500216254174559,chemeleon__lightgbm,4,4
31,0.01,30,0.9438330317589404,chemeleon__lightgbm,4,4
31,0.03,5,0.9475895734687086,chemeleon__lightgbm,4,4
31,0.03,10,0.9586257584591463,chemeleon__lightgbm,4,4
31,0.03,20,0.9342190416426409,chemeleon__lightgbm,4,4
31,0.03,30,0.9333588009569219,chemeleon__lightgbm,4,4
31,0.05,5,0.9393581296234625,chemeleon__lightgbm,4,4
31,0.05,10,0.9523492780126762,chemeleon__lightgbm,4,4
31,0.05,20,0.9409469210693855,chemeleon__lightgbm,4,4
31,0.05,30,0.9451281563033039,chemeleon__lightgbm,4,4
31,0.1,5,0.9451068991134537,chemeleon__lightgbm,4,4
31,0.1,10,0.9588504274244152,chemeleon__lightgbm,4,4
31,0.1,20,0.9564714116886729,chemeleon__lightgbm,4,4
31,0.1,30,0.9575206689857743,chemeleon__lightgbm,4,4
63,0.01,5,0.9987272063989104,chemeleon__lightgbm,4,4
63,0.01,10,0.9433486393908798,chemeleon__lightgbm,4,4
63,0.01,20,0.9445260531361164,chemeleon__lightgbm,4,4
63,0.01,30,0.9438330317589404,chemeleon__lightgbm,4,4
63,0.03,5,1.0016050341374967,chemeleon__lightgbm,4,4
63,0.03,10,0.9482819965411075,chemeleon__lightgbm,4,4
63,0.03,20,0.929745475408538,chemeleon__lightgbm,4,4
63,0.03,30,0.9333588009569219,chemeleon__lightgbm,4,4
63,0.05,5,0.9906978664456713,chemeleon__lightgbm,4,4
63,0.05,10,0.9450545639618032,chemeleon__lightgbm,4,4
63,0.05,20,0.9393907037227189,chemeleon__lightgbm,4,4
63,0.05,30,0.9451281563033039,chemeleon__lightgbm,4,4
63,0.1,5,0.9660711497299028,chemeleon__lightgbm,4,4
63,0.1,10,0.9685932148253473,chemeleon__lightgbm,4,4
63,0.1,20,0.9389085488267241,chemeleon__lightgbm,4,4
63,0.1,30,0.9575206689857743,chemeleon__lightgbm,4,4
127,0.01,5,0.9937294684247985,chemeleon__lightgbm,4,4
127,0.01,10,0.951429712582165,chemeleon__lightgbm,4,4
127,0.01,20,0.9445260531361164,chemeleon__lightgbm,4,4
127,0.01,30,0.9438330317589404,chemeleon__lightgbm,4,4
127,0.03,5,0.9971169087850235,chemeleon__lightgbm,4,4
127,0.03,10,0.9476651667575673,chemeleon__lightgbm,4,4
127,0.03,20,0.929745475408538,chemeleon__lightgbm,4,4
127,0.03,30,0.9333588009569219,chemeleon__lightgbm,4,4
127,0.05,5,0.996570302896058,chemeleon__lightgbm,4,4
127,0.05,10,0.9498106877056466,chemeleon__lightgbm,4,4
127,0.05,20,0.9393907037227189,chemeleon__lightgbm,4,4
127,0.05,30,0.9451281563033039,chemeleon__lightgbm,4,4
127,0.1,5,0.9860101672502043,chemeleon__lightgbm,4,4
127,0.1,10,0.971597387680178,chemeleon__lightgbm,4,4
127,0.1,20,0.9389085488267241,chemeleon__lightgbm,4,4
127,0.1,30,0.9575206689857743,chemeleon__lightgbm,4,4
