num_leaves,learning_rate,min_child_samples,inner_val_RAE,config,repeat,fold
15,0.01,5,0.9453609297403608,chemeleon__lightgbm,0,4
15,0.01,10,0.952241724353778,chemeleon__lightgbm,0,4
15,0.01,20,0.9402235095421859,chemeleon__lightgbm,0,4
15,0.01,30,0.9499153696628816,chemeleon__lightgbm,0,4
15,0.03,5,0.9355556091443783,chemeleon__lightgbm,0,4
15,0.03,10,0.9438812327525792,chemeleon__lightgbm,0,4
15,0.03,20,0.920128327099803,chemeleon__lightgbm,0,4
15,0.03,30,0.9323659270221027,chemeleon__lightgbm,0,4
15,0.05,5,0.9354882757617078,chemeleon__lightgbm,0,4
15,0.05,10,0.9399573825305364,chemeleon__lightgbm,0,4
15,0.05,20,0.9218442576026168,chemeleon__lightgbm,0,4
15,0.05,30,0.9274754654320914,chemeleon__lightgbm,0,4
15,0.1,5,0.9274127445757484,chemeleon__lightgbm,0,4
15,0.1,10,0.9631648393797385,chemeleon__lightgbm,0,4
15,0.1,20,0.9671886371856837,chemeleon__lightgbm,0,4
15,0.1,30,0.9272557840015413,chemeleon__lightgbm,0,4
31,0.01,5,0.9596206189476204,chemeleon__lightgbm,0,4
31,0.01,10,0.9402804302954024,chemeleon__lightgbm,0,4
31,0.01,20,0.9375976881268265,chemeleon__lightgbm,0,4
31,0.01,30,0.946235005750302,chemeleon__lightgbm,0,4
31,0.03,5,0.9748030412566908,chemeleon__lightgbm,0,4
31,0.03,10,0.9351513324199365,chemeleon__lightgbm,0,4
31,0.03,20,0.9289242389684672,chemeleon__lightgbm,0,4
31,0.03,30,0.9290365054012827,chemeleon__lightgbm,0,4
31,0.05,5,0.9583707210774398,chemeleon__lightgbm,0,4
31,0.05,10,0.9395214868430872,chemeleon__lightgbm,0,4
31,0.05,20,0.9373770536653784,chemeleon__lightgbm,0,4
31,0.05,30,0.9171697902010614,chemeleon__lightgbm,0,4
31,0.1,5,0.9620731505811252,chemeleon__lightgbm,0,4
31,0.1,10,0.9314412106919614,chemeleon__lightgbm,0,4
31,0.1,20,0.9298999079357686,chemeleon__lightgbm,0,4
31,0.1,30,0.9137276848930439,chemeleon__lightgbm,0,4
63,0.01,5,0.9707555860256338,chemeleon__lightgbm,0,4
63,0.01,10,0.9528353661159179,chemeleon__lightgbm,0,4
63,0.01,20,0.9357453371923514,chemeleon__lightgbm,0,4
63,0.01,30,0.946235005750302,chemeleon__lightgbm,0,4
63,0.03,5,0.9698219006374806,chemeleon__lightgbm,0,4
63,0.03,10,0.9531492526157697,chemeleon__lightgbm,0,4
63,0.03,20,0.9211362554656165,chemeleon__lightgbm,0,4
63,0.03,30,0.9290365054012827,chemeleon__lightgbm,0,4
63,0.05,5,0.964084724100196,chemeleon__lightgbm,0,4
63,0.05,10,0.9388545614591803,chemeleon__lightgbm,0,4
63,0.05,20,0.9260895619369075,chemeleon__lightgbm,0,4
63,0.05,30,0.9171697902010614,chemeleon__lightgbm,0,4
63,0.1,5,0.9768055588674268,chemeleon__lightgbm,0,4
63,0.1,10,0.9526025519466264,chemeleon__lightgbm,0,4
63,0.1,20,0.9529545300300676,chemeleon__lightgbm,0,4
63,0.1,30,0.9137276848930439,chemeleon__lightgbm,0,4
127,0.01,5,0.9814282984777726,chemeleon__lightgbm,0,4
127,0.01,10,0.9461220970253749,chemeleon__lightgbm,0,4
127,0.01,20,0.9357453371923514,chemeleon__lightgbm,0,4
127,0.01,30,0.946235005750302,chemeleon__lightgbm,0,4
127,0.03,5,0.9741179234704165,chemeleon__lightgbm,0,4
127,0.03,10,0.9234547623471677,chemeleon__lightgbm,0,4
127,0.03,20,0.9211362554656165,chemeleon__lightgbm,0,4
127,0.03,30,0.9290365054012827,chemeleon__lightgbm,0,4
127,0.05,5,0.9734132157289249,chemeleon__lightgbm,0,4
127,0.05,10,0.9442956178932829,chemeleon__lightgbm,0,4
127,0.05,20,0.9260895619369075,chemeleon__lightgbm,0,4
127,0.05,30,0.9171697902010614,chemeleon__lightgbm,0,4
127,0.1,5,1.0060491276714878,chemeleon__lightgbm,0,4
127,0.1,10,0.9674675417382449,chemeleon__lightgbm,0,4
127,0.1,20,0.9529545300300676,chemeleon__lightgbm,0,4
127,0.1,30,0.9137276848930439,chemeleon__lightgbm,0,4
