num_leaves,learning_rate,min_child_samples,inner_val_RAE,config,repeat,fold
15,0.01,5,0.9382743258665545,chemeleon__lightgbm,4,1
15,0.01,10,0.9313183579957919,chemeleon__lightgbm,4,1
15,0.01,20,0.9324511393078744,chemeleon__lightgbm,4,1
15,0.01,30,0.9289780447496357,chemeleon__lightgbm,4,1
15,0.03,5,0.9171350886314801,chemeleon__lightgbm,4,1
15,0.03,10,0.9011631413451558,chemeleon__lightgbm,4,1
15,0.03,20,0.921289530664085,chemeleon__lightgbm,4,1
15,0.03,30,0.9170574698552385,chemeleon__lightgbm,4,1
15,0.05,5,0.9176391644505715,chemeleon__lightgbm,4,1
15,0.05,10,0.8888967367179751,chemeleon__lightgbm,4,1
15,0.05,20,0.9074679464320475,chemeleon__lightgbm,4,1
15,0.05,30,0.9155747311043156,chemeleon__lightgbm,4,1
15,0.1,5,0.9149867920683881,chemeleon__lightgbm,4,1
15,0.1,10,0.9083058110504212,chemeleon__lightgbm,4,1
15,0.1,20,0.9245952835239342,chemeleon__lightgbm,4,1
15,0.1,30,0.9090732104094503,chemeleon__lightgbm,4,1
31,0.01,5,0.9351304129354989,chemeleon__lightgbm,4,1
31,0.01,10,0.9207196309841472,chemeleon__lightgbm,4,1
31,0.01,20,0.9240553398360472,chemeleon__lightgbm,4,1
31,0.01,30,0.9300894870356764,chemeleon__lightgbm,4,1
31,0.03,5,0.920275508712489,chemeleon__lightgbm,4,1
31,0.03,10,0.9010577239455834,chemeleon__lightgbm,4,1
31,0.03,20,0.9020236320222292,chemeleon__lightgbm,4,1
31,0.03,30,0.9130694677115226,chemeleon__lightgbm,4,1
31,0.05,5,0.9313273556142293,chemeleon__lightgbm,4,1
31,0.05,10,0.9104930716307685,chemeleon__lightgbm,4,1
31,0.05,20,0.9147711216366622,chemeleon__lightgbm,4,1
31,0.05,30,0.9045659901197627,chemeleon__lightgbm,4,1
31,0.1,5,0.9117358759737723,chemeleon__lightgbm,4,1
31,0.1,10,0.9089182671369707,chemeleon__lightgbm,4,1
31,0.1,20,0.9301160793221745,chemeleon__lightgbm,4,1
31,0.1,30,0.9167119112626214,chemeleon__lightgbm,4,1
63,0.01,5,0.9436717542267258,chemeleon__lightgbm,4,1
63,0.01,10,0.9273938228642495,chemeleon__lightgbm,4,1
63,0.01,20,0.9267234619464683,chemeleon__lightgbm,4,1
63,0.01,30,0.9300894870356764,chemeleon__lightgbm,4,1
63,0.03,5,0.9467773771971475,chemeleon__lightgbm,4,1
63,0.03,10,0.9243357039670316,chemeleon__lightgbm,4,1
63,0.03,20,0.904734716068803,chemeleon__lightgbm,4,1
63,0.03,30,0.9130694677115226,chemeleon__lightgbm,4,1
63,0.05,5,0.9394610753488417,chemeleon__lightgbm,4,1
63,0.05,10,0.922821986700521,chemeleon__lightgbm,4,1
63,0.05,20,0.9057502637501638,chemeleon__lightgbm,4,1
63,0.05,30,0.9045659901197627,chemeleon__lightgbm,4,1
63,0.1,5,0.9176290635867164,chemeleon__lightgbm,4,1
63,0.1,10,0.9229518338671252,chemeleon__lightgbm,4,1
63,0.1,20,0.9176957605447231,chemeleon__lightgbm,4,1
63,0.1,30,0.9167119112626214,chemeleon__lightgbm,4,1
127,0.01,5,0.9354348249481131,chemeleon__lightgbm,4,1
127,0.01,10,0.9351273818265733,chemeleon__lightgbm,4,1
127,0.01,20,0.9267234619464683,chemeleon__lightgbm,4,1
127,0.01,30,0.9300894870356764,chemeleon__lightgbm,4,1
127,0.03,5,0.9441946060830675,chemeleon__lightgbm,4,1
127,0.03,10,0.9148527715599153,chemeleon__lightgbm,4,1
127,0.03,20,0.904734716068803,chemeleon__lightgbm,4,1
127,0.03,30,0.9130694677115226,chemeleon__lightgbm,4,1
127,0.05,5,0.9532950960241279,chemeleon__lightgbm,4,1
127,0.05,10,0.9213358945579749,chemeleon__lightgbm,4,1
127,0.05,20,0.9057502637501638,chemeleon__lightgbm,4,1
127,0.05,30,0.9045659901197627,chemeleon__lightgbm,4,1
127,0.1,5,0.9604728121608955,chemeleon__lightgbm,4,1
127,0.1,10,0.9247109609282563,chemeleon__lightgbm,4,1
127,0.1,20,0.9176957605447231,chemeleon__lightgbm,4,1
127,0.1,30,0.9167119112626214,chemeleon__lightgbm,4,1
