num_leaves,learning_rate,min_child_samples,inner_val_RAE,config,repeat,fold
15,0.01,5,0.940430336683717,chemeleon__lightgbm,3,3
15,0.01,10,0.9440209619602781,chemeleon__lightgbm,3,3
15,0.01,20,0.9398007129837532,chemeleon__lightgbm,3,3
15,0.01,30,0.9319090780918075,chemeleon__lightgbm,3,3
15,0.03,5,0.9074496864867908,chemeleon__lightgbm,3,3
15,0.03,10,0.9235289974784896,chemeleon__lightgbm,3,3
15,0.03,20,0.9012837666307878,chemeleon__lightgbm,3,3
15,0.03,30,0.8954803622073165,chemeleon__lightgbm,3,3
15,0.05,5,0.9108199513160329,chemeleon__lightgbm,3,3
15,0.05,10,0.914831458323234,chemeleon__lightgbm,3,3
15,0.05,20,0.892655771216163,chemeleon__lightgbm,3,3
15,0.05,30,0.9256230810109795,chemeleon__lightgbm,3,3
15,0.1,5,0.9170056797844198,chemeleon__lightgbm,3,3
15,0.1,10,0.8968934421557356,chemeleon__lightgbm,3,3
15,0.1,20,0.8920490811680417,chemeleon__lightgbm,3,3
15,0.1,30,0.9142845274870037,chemeleon__lightgbm,3,3
31,0.01,5,0.9227593232339236,chemeleon__lightgbm,3,3
31,0.01,10,0.9368633858940946,chemeleon__lightgbm,3,3
31,0.01,20,0.9287232465206934,chemeleon__lightgbm,3,3
31,0.01,30,0.9300134641622017,chemeleon__lightgbm,3,3
31,0.03,5,0.8884441895825156,chemeleon__lightgbm,3,3
31,0.03,10,0.9055539679258476,chemeleon__lightgbm,3,3
31,0.03,20,0.8968116132536281,chemeleon__lightgbm,3,3
31,0.03,30,0.8909703783997779,chemeleon__lightgbm,3,3
31,0.05,5,0.8915251657794971,chemeleon__lightgbm,3,3
31,0.05,10,0.9135770693009492,chemeleon__lightgbm,3,3
31,0.05,20,0.8980528332080876,chemeleon__lightgbm,3,3
31,0.05,30,0.8911899329173195,chemeleon__lightgbm,3,3
31,0.1,5,0.8847464074614795,chemeleon__lightgbm,3,3
31,0.1,10,0.9111958207662575,chemeleon__lightgbm,3,3
31,0.1,20,0.8988703981688976,chemeleon__lightgbm,3,3
31,0.1,30,0.8964401018573119,chemeleon__lightgbm,3,3
63,0.01,5,0.8827769769618974,chemeleon__lightgbm,3,3
63,0.01,10,0.9258886253798655,chemeleon__lightgbm,3,3
63,0.01,20,0.9240703230605845,chemeleon__lightgbm,3,3
63,0.01,30,0.9300134641622017,chemeleon__lightgbm,3,3
63,0.03,5,0.877967269667433,chemeleon__lightgbm,3,3
63,0.03,10,0.8979096740616419,chemeleon__lightgbm,3,3
63,0.03,20,0.8940437650962691,chemeleon__lightgbm,3,3
63,0.03,30,0.8909703783997779,chemeleon__lightgbm,3,3
63,0.05,5,0.8737194270353603,chemeleon__lightgbm,3,3
63,0.05,10,0.9033655678641892,chemeleon__lightgbm,3,3
63,0.05,20,0.8941111432907995,chemeleon__lightgbm,3,3
63,0.05,30,0.8911899329173195,chemeleon__lightgbm,3,3
63,0.1,5,0.8692907755686194,chemeleon__lightgbm,3,3
63,0.1,10,0.9123579664451288,chemeleon__lightgbm,3,3
63,0.1,20,0.8964881714213669,chemeleon__lightgbm,3,3
63,0.1,30,0.8964401018573119,chemeleon__lightgbm,3,3
127,0.01,5,0.8742689940489164,chemeleon__lightgbm,3,3
127,0.01,10,0.9214443347153048,chemeleon__lightgbm,3,3
127,0.01,20,0.9240703230605845,chemeleon__lightgbm,3,3
127,0.01,30,0.9300134641622017,chemeleon__lightgbm,3,3
127,0.03,5,0.8734268200355477,chemeleon__lightgbm,3,3
127,0.03,10,0.9031031697627634,chemeleon__lightgbm,3,3
127,0.03,20,0.8940437650962691,chemeleon__lightgbm,3,3
127,0.03,30,0.8909703783997779,chemeleon__lightgbm,3,3
127,0.05,5,0.870722148796365,chemeleon__lightgbm,3,3
127,0.05,10,0.914179589396116,chemeleon__lightgbm,3,3
127,0.05,20,0.8941111432907995,chemeleon__lightgbm,3,3
127,0.05,30,0.8911899329173195,chemeleon__lightgbm,3,3
127,0.1,5,0.8828315707454066,chemeleon__lightgbm,3,3
127,0.1,10,0.9153798253101273,chemeleon__lightgbm,3,3
127,0.1,20,0.8964881714213669,chemeleon__lightgbm,3,3
127,0.1,30,0.8964401018573119,chemeleon__lightgbm,3,3
