num_leaves,learning_rate,min_child_samples,inner_val_RAE,config,repeat,fold
15,0.01,5,0.9654610697464169,chemeleon__lightgbm,2,2
15,0.01,10,0.9626649408920246,chemeleon__lightgbm,2,2
15,0.01,20,0.9628765183977751,chemeleon__lightgbm,2,2
15,0.01,30,0.9544552858461874,chemeleon__lightgbm,2,2
15,0.03,5,0.9472940206396661,chemeleon__lightgbm,2,2
15,0.03,10,0.9442658013490476,chemeleon__lightgbm,2,2
15,0.03,20,0.9618805551580444,chemeleon__lightgbm,2,2
15,0.03,30,0.9420970243956478,chemeleon__lightgbm,2,2
15,0.05,5,0.9385111416360035,chemeleon__lightgbm,2,2
15,0.05,10,0.9534967929524268,chemeleon__lightgbm,2,2
15,0.05,20,0.9431420174213636,chemeleon__lightgbm,2,2
15,0.05,30,0.9383240345762338,chemeleon__lightgbm,2,2
15,0.1,5,0.9396236514005272,chemeleon__lightgbm,2,2
15,0.1,10,0.9523804735934972,chemeleon__lightgbm,2,2
15,0.1,20,0.95800396359252,chemeleon__lightgbm,2,2
15,0.1,30,0.9503531946042639,chemeleon__lightgbm,2,2
31,0.01,5,0.9714410019344872,chemeleon__lightgbm,2,2
31,0.01,10,0.9687581794531922,chemeleon__lightgbm,2,2
31,0.01,20,0.9743017683345495,chemeleon__lightgbm,2,2
31,0.01,30,0.9512010386754766,chemeleon__lightgbm,2,2
31,0.03,5,0.9541891969933902,chemeleon__lightgbm,2,2
31,0.03,10,0.9672071473350298,chemeleon__lightgbm,2,2
31,0.03,20,0.9654562766978751,chemeleon__lightgbm,2,2
31,0.03,30,0.9530859676841996,chemeleon__lightgbm,2,2
31,0.05,5,0.9486840264986189,chemeleon__lightgbm,2,2
31,0.05,10,0.9623414680415829,chemeleon__lightgbm,2,2
31,0.05,20,0.9712958135504077,chemeleon__lightgbm,2,2
31,0.05,30,0.9430683604196387,chemeleon__lightgbm,2,2
31,0.1,5,0.9668498865152203,chemeleon__lightgbm,2,2
31,0.1,10,0.9490163373994159,chemeleon__lightgbm,2,2
31,0.1,20,0.9764688992460306,chemeleon__lightgbm,2,2
31,0.1,30,0.9532187086868791,chemeleon__lightgbm,2,2
63,0.01,5,0.995710143852173,chemeleon__lightgbm,2,2
63,0.01,10,0.9731323612818722,chemeleon__lightgbm,2,2
63,0.01,20,0.9668000110148148,chemeleon__lightgbm,2,2
63,0.01,30,0.9512010386754766,chemeleon__lightgbm,2,2
63,0.03,5,0.9967744332022701,chemeleon__lightgbm,2,2
63,0.03,10,0.9650688784047532,chemeleon__lightgbm,2,2
63,0.03,20,0.9619787861182999,chemeleon__lightgbm,2,2
63,0.03,30,0.9530859676841996,chemeleon__lightgbm,2,2
63,0.05,5,0.9923217160977835,chemeleon__lightgbm,2,2
63,0.05,10,0.9773938565374458,chemeleon__lightgbm,2,2
63,0.05,20,0.9704522837908298,chemeleon__lightgbm,2,2
63,0.05,30,0.9430683604196387,chemeleon__lightgbm,2,2
63,0.1,5,0.9941692868798451,chemeleon__lightgbm,2,2
63,0.1,10,0.9573363151499508,chemeleon__lightgbm,2,2
63,0.1,20,0.9781703133967227,chemeleon__lightgbm,2,2
63,0.1,30,0.9532187086868791,chemeleon__lightgbm,2,2
127,0.01,5,0.9973080600864151,chemeleon__lightgbm,2,2
127,0.01,10,0.9781776472652361,chemeleon__lightgbm,2,2
127,0.01,20,0.9668000110148148,chemeleon__lightgbm,2,2
127,0.01,30,0.9512010386754766,chemeleon__lightgbm,2,2
127,0.03,5,0.9958138119141112,chemeleon__lightgbm,2,2
127,0.03,10,0.9815209264439054,chemeleon__lightgbm,2,2
127,0.03,20,0.9619787861182999,chemeleon__lightgbm,2,2
127,0.03,30,0.9530859676841996,chemeleon__lightgbm,2,2
127,0.05,5,0.9958106686873104,chemeleon__lightgbm,2,2
127,0.05,10,0.9740955442388121,chemeleon__lightgbm,2,2
127,0.05,20,0.9704522837908298,chemeleon__lightgbm,2,2
127,0.05,30,0.9430683604196387,chemeleon__lightgbm,2,2
127,0.1,5,0.9950897116955186,chemeleon__lightgbm,2,2
127,0.1,10,0.9742613840258377,chemeleon__lightgbm,2,2
127,0.1,20,0.9781703133967227,chemeleon__lightgbm,2,2
127,0.1,30,0.9532187086868791,chemeleon__lightgbm,2,2
