num_leaves,learning_rate,min_child_samples,inner_val_RAE,config,repeat,fold
15,0.01,5,0.936003067186785,chemeleon__lightgbm,3,0
15,0.01,10,0.9398050154169122,chemeleon__lightgbm,3,0
15,0.01,20,0.9324166386039944,chemeleon__lightgbm,3,0
15,0.01,30,0.9270252214518542,chemeleon__lightgbm,3,0
15,0.03,5,0.9173418920018958,chemeleon__lightgbm,3,0
15,0.03,10,0.9127964070983123,chemeleon__lightgbm,3,0
15,0.03,20,0.9159002254359622,chemeleon__lightgbm,3,0
15,0.03,30,0.916628850476426,chemeleon__lightgbm,3,0
15,0.05,5,0.9142808846236228,chemeleon__lightgbm,3,0
15,0.05,10,0.9294244021375979,chemeleon__lightgbm,3,0
15,0.05,20,0.9047042056287254,chemeleon__lightgbm,3,0
15,0.05,30,0.9051105435756329,chemeleon__lightgbm,3,0
15,0.1,5,0.9094450704321457,chemeleon__lightgbm,3,0
15,0.1,10,0.9224951024199394,chemeleon__lightgbm,3,0
15,0.1,20,0.9102254391508435,chemeleon__lightgbm,3,0
15,0.1,30,0.9013209878313887,chemeleon__lightgbm,3,0
31,0.01,5,0.940565518365941,chemeleon__lightgbm,3,0
31,0.01,10,0.950317199500118,chemeleon__lightgbm,3,0
31,0.01,20,0.9387621377085639,chemeleon__lightgbm,3,0
31,0.01,30,0.9333389461832877,chemeleon__lightgbm,3,0
31,0.03,5,0.9203782171501718,chemeleon__lightgbm,3,0
31,0.03,10,0.9320789822497786,chemeleon__lightgbm,3,0
31,0.03,20,0.9398945546003321,chemeleon__lightgbm,3,0
31,0.03,30,0.9373653959781865,chemeleon__lightgbm,3,0
31,0.05,5,0.9244914349991379,chemeleon__lightgbm,3,0
31,0.05,10,0.9316641635316534,chemeleon__lightgbm,3,0
31,0.05,20,0.9318620173828269,chemeleon__lightgbm,3,0
31,0.05,30,0.9439001461350324,chemeleon__lightgbm,3,0
31,0.1,5,0.9461138938035643,chemeleon__lightgbm,3,0
31,0.1,10,0.9369093200292623,chemeleon__lightgbm,3,0
31,0.1,20,0.9325722564053365,chemeleon__lightgbm,3,0
31,0.1,30,0.908105228289,chemeleon__lightgbm,3,0
63,0.01,5,0.9357482262400184,chemeleon__lightgbm,3,0
63,0.01,10,0.9542941177274163,chemeleon__lightgbm,3,0
63,0.01,20,0.9438437211737517,chemeleon__lightgbm,3,0
63,0.01,30,0.9333389461832877,chemeleon__lightgbm,3,0
63,0.03,5,0.9289760408659881,chemeleon__lightgbm,3,0
63,0.03,10,0.9576701190554994,chemeleon__lightgbm,3,0
63,0.03,20,0.938636640220301,chemeleon__lightgbm,3,0
63,0.03,30,0.9373653959781865,chemeleon__lightgbm,3,0
63,0.05,5,0.9356603936563387,chemeleon__lightgbm,3,0
63,0.05,10,0.9337029627646841,chemeleon__lightgbm,3,0
63,0.05,20,0.9235264994769804,chemeleon__lightgbm,3,0
63,0.05,30,0.9439001461350324,chemeleon__lightgbm,3,0
63,0.1,5,0.9235133396382853,chemeleon__lightgbm,3,0
63,0.1,10,0.956326089808326,chemeleon__lightgbm,3,0
63,0.1,20,0.9605537434309175,chemeleon__lightgbm,3,0
63,0.1,30,0.908105228289,chemeleon__lightgbm,3,0
127,0.01,5,0.9485397773145897,chemeleon__lightgbm,3,0
127,0.01,10,0.95594135280684,chemeleon__lightgbm,3,0
127,0.01,20,0.9438437211737517,chemeleon__lightgbm,3,0
127,0.01,30,0.9333389461832877,chemeleon__lightgbm,3,0
127,0.03,5,0.9588582881981811,chemeleon__lightgbm,3,0
127,0.03,10,0.9583301009049774,chemeleon__lightgbm,3,0
127,0.03,20,0.938636640220301,chemeleon__lightgbm,3,0
127,0.03,30,0.9373653959781865,chemeleon__lightgbm,3,0
127,0.05,5,0.9429885386552572,chemeleon__lightgbm,3,0
127,0.05,10,0.9378861497168763,chemeleon__lightgbm,3,0
127,0.05,20,0.9235264994769804,chemeleon__lightgbm,3,0
127,0.05,30,0.9439001461350324,chemeleon__lightgbm,3,0
127,0.1,5,0.964347419469943,chemeleon__lightgbm,3,0
127,0.1,10,0.9661317167625136,chemeleon__lightgbm,3,0
127,0.1,20,0.9605537434309175,chemeleon__lightgbm,3,0
127,0.1,30,0.908105228289,chemeleon__lightgbm,3,0
