num_leaves,learning_rate,min_child_samples,inner_val_RAE,config,repeat,fold
15,0.01,5,0.9570849609001656,chemeleon__lightgbm,2,1
15,0.01,10,0.9572370607976693,chemeleon__lightgbm,2,1
15,0.01,20,0.9526865774880017,chemeleon__lightgbm,2,1
15,0.01,30,0.9468337937925131,chemeleon__lightgbm,2,1
15,0.03,5,0.9528916508373759,chemeleon__lightgbm,2,1
15,0.03,10,0.9493304193952982,chemeleon__lightgbm,2,1
15,0.03,20,0.9562611356254553,chemeleon__lightgbm,2,1
15,0.03,30,0.9471716220168158,chemeleon__lightgbm,2,1
15,0.05,5,0.9545621350001858,chemeleon__lightgbm,2,1
15,0.05,10,0.9517547184639169,chemeleon__lightgbm,2,1
15,0.05,20,0.9474435866808388,chemeleon__lightgbm,2,1
15,0.05,30,0.9486125575741082,chemeleon__lightgbm,2,1
15,0.1,5,0.9524012051354501,chemeleon__lightgbm,2,1
15,0.1,10,0.9452585718318139,chemeleon__lightgbm,2,1
15,0.1,20,0.9541780097412722,chemeleon__lightgbm,2,1
15,0.1,30,0.9452200402481543,chemeleon__lightgbm,2,1
31,0.01,5,0.9478977560058269,chemeleon__lightgbm,2,1
31,0.01,10,0.9626413205324138,chemeleon__lightgbm,2,1
31,0.01,20,0.9495831985716214,chemeleon__lightgbm,2,1
31,0.01,30,0.9476012092875367,chemeleon__lightgbm,2,1
31,0.03,5,0.9434796478520474,chemeleon__lightgbm,2,1
31,0.03,10,0.9605961062509631,chemeleon__lightgbm,2,1
31,0.03,20,0.9528240434266768,chemeleon__lightgbm,2,1
31,0.03,30,0.9487465784779797,chemeleon__lightgbm,2,1
31,0.05,5,0.9553897428848929,chemeleon__lightgbm,2,1
31,0.05,10,0.9493112111085625,chemeleon__lightgbm,2,1
31,0.05,20,0.9415180311394078,chemeleon__lightgbm,2,1
31,0.05,30,0.9361160363537869,chemeleon__lightgbm,2,1
31,0.1,5,0.9485534902545224,chemeleon__lightgbm,2,1
31,0.1,10,0.9478505233405637,chemeleon__lightgbm,2,1
31,0.1,20,0.942918877598953,chemeleon__lightgbm,2,1
31,0.1,30,0.9459335855033041,chemeleon__lightgbm,2,1
63,0.01,5,0.9471464477310301,chemeleon__lightgbm,2,1
63,0.01,10,0.942857873876525,chemeleon__lightgbm,2,1
63,0.01,20,0.9479919163797366,chemeleon__lightgbm,2,1
63,0.01,30,0.9476012092875367,chemeleon__lightgbm,2,1
63,0.03,5,0.9413070881184371,chemeleon__lightgbm,2,1
63,0.03,10,0.9450856390287681,chemeleon__lightgbm,2,1
63,0.03,20,0.9524802505062643,chemeleon__lightgbm,2,1
63,0.03,30,0.9487465784779797,chemeleon__lightgbm,2,1
63,0.05,5,0.9464871421945439,chemeleon__lightgbm,2,1
63,0.05,10,0.9514559092627576,chemeleon__lightgbm,2,1
63,0.05,20,0.9523473469441467,chemeleon__lightgbm,2,1
63,0.05,30,0.9361160363537869,chemeleon__lightgbm,2,1
63,0.1,5,0.9483156598624973,chemeleon__lightgbm,2,1
63,0.1,10,0.927209639185317,chemeleon__lightgbm,2,1
63,0.1,20,0.9514418778501021,chemeleon__lightgbm,2,1
63,0.1,30,0.9459335855033041,chemeleon__lightgbm,2,1
127,0.01,5,0.9356190310951477,chemeleon__lightgbm,2,1
127,0.01,10,0.9370736602530966,chemeleon__lightgbm,2,1
127,0.01,20,0.9479919163797366,chemeleon__lightgbm,2,1
127,0.01,30,0.9476012092875367,chemeleon__lightgbm,2,1
127,0.03,5,0.9267075875490768,chemeleon__lightgbm,2,1
127,0.03,10,0.9498488076728595,chemeleon__lightgbm,2,1
127,0.03,20,0.9524802505062643,chemeleon__lightgbm,2,1
127,0.03,30,0.9487465784779797,chemeleon__lightgbm,2,1
127,0.05,5,0.9486913093430815,chemeleon__lightgbm,2,1
127,0.05,10,0.9477661158619289,chemeleon__lightgbm,2,1
127,0.05,20,0.9523473469441467,chemeleon__lightgbm,2,1
127,0.05,30,0.9361160363537869,chemeleon__lightgbm,2,1
127,0.1,5,0.9319575049026665,chemeleon__lightgbm,2,1
127,0.1,10,0.9369626131154485,chemeleon__lightgbm,2,1
127,0.1,20,0.9514418778501021,chemeleon__lightgbm,2,1
127,0.1,30,0.9459335855033041,chemeleon__lightgbm,2,1
