num_leaves,learning_rate,min_child_samples,inner_val_RAE,config,repeat,fold
15,0.01,5,0.9441662442664401,chemeleon__lightgbm,3,2
15,0.01,10,0.9488550029091912,chemeleon__lightgbm,3,2
15,0.01,20,0.968013341122392,chemeleon__lightgbm,3,2
15,0.01,30,0.949313427441916,chemeleon__lightgbm,3,2
15,0.03,5,0.9469510480201532,chemeleon__lightgbm,3,2
15,0.03,10,0.9346704890563767,chemeleon__lightgbm,3,2
15,0.03,20,0.9463174746667139,chemeleon__lightgbm,3,2
15,0.03,30,0.9407699833291865,chemeleon__lightgbm,3,2
15,0.05,5,0.9219590281741146,chemeleon__lightgbm,3,2
15,0.05,10,0.9155697646407753,chemeleon__lightgbm,3,2
15,0.05,20,0.9423483400767915,chemeleon__lightgbm,3,2
15,0.05,30,0.9356933617321301,chemeleon__lightgbm,3,2
15,0.1,5,0.9205882533752269,chemeleon__lightgbm,3,2
15,0.1,10,0.9419299148569951,chemeleon__lightgbm,3,2
15,0.1,20,0.9471289004605842,chemeleon__lightgbm,3,2
15,0.1,30,0.9392653695908278,chemeleon__lightgbm,3,2
31,0.01,5,0.938880895591866,chemeleon__lightgbm,3,2
31,0.01,10,0.9472542739270141,chemeleon__lightgbm,3,2
31,0.01,20,0.9542659864345291,chemeleon__lightgbm,3,2
31,0.01,30,0.9482478104502392,chemeleon__lightgbm,3,2
31,0.03,5,0.9553895356326259,chemeleon__lightgbm,3,2
31,0.03,10,0.9240557183236044,chemeleon__lightgbm,3,2
31,0.03,20,0.9606734624043148,chemeleon__lightgbm,3,2
31,0.03,30,0.939896184567097,chemeleon__lightgbm,3,2
31,0.05,5,0.9489218227550626,chemeleon__lightgbm,3,2
31,0.05,10,0.9356852762506596,chemeleon__lightgbm,3,2
31,0.05,20,0.9161672105977857,chemeleon__lightgbm,3,2
31,0.05,30,0.9472072056691693,chemeleon__lightgbm,3,2
31,0.1,5,0.9807817150778414,chemeleon__lightgbm,3,2
31,0.1,10,0.9350354091096419,chemeleon__lightgbm,3,2
31,0.1,20,0.9661472836023071,chemeleon__lightgbm,3,2
31,0.1,30,0.932154673872994,chemeleon__lightgbm,3,2
63,0.01,5,0.9978573121897107,chemeleon__lightgbm,3,2
63,0.01,10,0.962674902084396,chemeleon__lightgbm,3,2
63,0.01,20,0.9535228367092261,chemeleon__lightgbm,3,2
63,0.01,30,0.9482478104502392,chemeleon__lightgbm,3,2
63,0.03,5,0.9754554759118219,chemeleon__lightgbm,3,2
63,0.03,10,0.9456319283460729,chemeleon__lightgbm,3,2
63,0.03,20,0.9508283920373112,chemeleon__lightgbm,3,2
63,0.03,30,0.939896184567097,chemeleon__lightgbm,3,2
63,0.05,5,0.9649200470044873,chemeleon__lightgbm,3,2
63,0.05,10,0.9540114177262565,chemeleon__lightgbm,3,2
63,0.05,20,0.9441651225162684,chemeleon__lightgbm,3,2
63,0.05,30,0.9472072056691693,chemeleon__lightgbm,3,2
63,0.1,5,0.9675747507001115,chemeleon__lightgbm,3,2
63,0.1,10,0.9911135207717394,chemeleon__lightgbm,3,2
63,0.1,20,0.963750223592924,chemeleon__lightgbm,3,2
63,0.1,30,0.932154673872994,chemeleon__lightgbm,3,2
127,0.01,5,0.9863395351435922,chemeleon__lightgbm,3,2
127,0.01,10,0.9622487962402281,chemeleon__lightgbm,3,2
127,0.01,20,0.9535228367092261,chemeleon__lightgbm,3,2
127,0.01,30,0.9482478104502392,chemeleon__lightgbm,3,2
127,0.03,5,0.9849510159498723,chemeleon__lightgbm,3,2
127,0.03,10,0.962871793132765,chemeleon__lightgbm,3,2
127,0.03,20,0.9508283920373112,chemeleon__lightgbm,3,2
127,0.03,30,0.939896184567097,chemeleon__lightgbm,3,2
127,0.05,5,0.9806789886620326,chemeleon__lightgbm,3,2
127,0.05,10,0.9529692528350064,chemeleon__lightgbm,3,2
127,0.05,20,0.9441651225162684,chemeleon__lightgbm,3,2
127,0.05,30,0.9472072056691693,chemeleon__lightgbm,3,2
127,0.1,5,0.9685527922584222,chemeleon__lightgbm,3,2
127,0.1,10,0.9816071778443215,chemeleon__lightgbm,3,2
127,0.1,20,0.963750223592924,chemeleon__lightgbm,3,2
127,0.1,30,0.932154673872994,chemeleon__lightgbm,3,2
