num_leaves,learning_rate,min_child_samples,inner_val_RAE,config,repeat,fold
15,0.01,5,0.9461789194439612,chemeleon__lightgbm,1,0
15,0.01,10,0.9425670794170679,chemeleon__lightgbm,1,0
15,0.01,20,0.9415186090689981,chemeleon__lightgbm,1,0
15,0.01,30,0.938727697305539,chemeleon__lightgbm,1,0
15,0.03,5,0.9485236603851794,chemeleon__lightgbm,1,0
15,0.03,10,0.9361501057382775,chemeleon__lightgbm,1,0
15,0.03,20,0.9426243905181904,chemeleon__lightgbm,1,0
15,0.03,30,0.9229584707538121,chemeleon__lightgbm,1,0
15,0.05,5,0.9437189247053157,chemeleon__lightgbm,1,0
15,0.05,10,0.9262099627217684,chemeleon__lightgbm,1,0
15,0.05,20,0.9359931898661918,chemeleon__lightgbm,1,0
15,0.05,30,0.9220204012876612,chemeleon__lightgbm,1,0
15,0.1,5,0.922763413407407,chemeleon__lightgbm,1,0
15,0.1,10,0.9399210259088404,chemeleon__lightgbm,1,0
15,0.1,20,0.9447736339252449,chemeleon__lightgbm,1,0
15,0.1,30,0.9421282113660291,chemeleon__lightgbm,1,0
31,0.01,5,0.9429702595433233,chemeleon__lightgbm,1,0
31,0.01,10,0.941730575654828,chemeleon__lightgbm,1,0
31,0.01,20,0.9480619142721508,chemeleon__lightgbm,1,0
31,0.01,30,0.9366466316877984,chemeleon__lightgbm,1,0
31,0.03,5,0.9458156916069139,chemeleon__lightgbm,1,0
31,0.03,10,0.9422774330960516,chemeleon__lightgbm,1,0
31,0.03,20,0.9351670948798521,chemeleon__lightgbm,1,0
31,0.03,30,0.9297545921403811,chemeleon__lightgbm,1,0
31,0.05,5,0.9433946156162141,chemeleon__lightgbm,1,0
31,0.05,10,0.9623256337148837,chemeleon__lightgbm,1,0
31,0.05,20,0.9480456311058989,chemeleon__lightgbm,1,0
31,0.05,30,0.9309357198414279,chemeleon__lightgbm,1,0
31,0.1,5,0.9426307661986246,chemeleon__lightgbm,1,0
31,0.1,10,0.9499749195447827,chemeleon__lightgbm,1,0
31,0.1,20,0.9498171761446357,chemeleon__lightgbm,1,0
31,0.1,30,0.9288157395424124,chemeleon__lightgbm,1,0
63,0.01,5,0.9403496351205637,chemeleon__lightgbm,1,0
63,0.01,10,0.932827440067458,chemeleon__lightgbm,1,0
63,0.01,20,0.9400760297623147,chemeleon__lightgbm,1,0
63,0.01,30,0.9366466316877984,chemeleon__lightgbm,1,0
63,0.03,5,0.945762865929211,chemeleon__lightgbm,1,0
63,0.03,10,0.9325464719177704,chemeleon__lightgbm,1,0
63,0.03,20,0.9406306558208276,chemeleon__lightgbm,1,0
63,0.03,30,0.9297545921403811,chemeleon__lightgbm,1,0
63,0.05,5,0.9570241667080626,chemeleon__lightgbm,1,0
63,0.05,10,0.9477352388777889,chemeleon__lightgbm,1,0
63,0.05,20,0.9328041777957317,chemeleon__lightgbm,1,0
63,0.05,30,0.9309357198414279,chemeleon__lightgbm,1,0
63,0.1,5,0.9485096246297569,chemeleon__lightgbm,1,0
63,0.1,10,0.9530160807865506,chemeleon__lightgbm,1,0
63,0.1,20,0.9426821761396537,chemeleon__lightgbm,1,0
63,0.1,30,0.9288157395424124,chemeleon__lightgbm,1,0
127,0.01,5,0.967720894524453,chemeleon__lightgbm,1,0
127,0.01,10,0.9442554188924942,chemeleon__lightgbm,1,0
127,0.01,20,0.9400760297623147,chemeleon__lightgbm,1,0
127,0.01,30,0.9366466316877984,chemeleon__lightgbm,1,0
127,0.03,5,0.9638550253731764,chemeleon__lightgbm,1,0
127,0.03,10,0.9391736424108046,chemeleon__lightgbm,1,0
127,0.03,20,0.9406306558208276,chemeleon__lightgbm,1,0
127,0.03,30,0.9297545921403811,chemeleon__lightgbm,1,0
127,0.05,5,0.9453615156441424,chemeleon__lightgbm,1,0
127,0.05,10,0.9649540967462577,chemeleon__lightgbm,1,0
127,0.05,20,0.9328041777957317,chemeleon__lightgbm,1,0
127,0.05,30,0.9309357198414279,chemeleon__lightgbm,1,0
127,0.1,5,0.9658421247115485,chemeleon__lightgbm,1,0
127,0.1,10,0.9503504885500381,chemeleon__lightgbm,1,0
127,0.1,20,0.9426821761396537,chemeleon__lightgbm,1,0
127,0.1,30,0.9288157395424124,chemeleon__lightgbm,1,0
