num_leaves,learning_rate,min_child_samples,inner_val_RAE,config,repeat,fold
15,0.01,5,0.9725835556812882,chemeleon__lightgbm,0,2
15,0.01,10,0.9652125109149979,chemeleon__lightgbm,0,2
15,0.01,20,0.9640657689025727,chemeleon__lightgbm,0,2
15,0.01,30,0.9585358287235701,chemeleon__lightgbm,0,2
15,0.03,5,0.9560575979174127,chemeleon__lightgbm,0,2
15,0.03,10,0.9530877272720055,chemeleon__lightgbm,0,2
15,0.03,20,0.9597951453198563,chemeleon__lightgbm,0,2
15,0.03,30,0.9589033241883415,chemeleon__lightgbm,0,2
15,0.05,5,0.9644550250123923,chemeleon__lightgbm,0,2
15,0.05,10,0.9551849413922956,chemeleon__lightgbm,0,2
15,0.05,20,0.9564760885405564,chemeleon__lightgbm,0,2
15,0.05,30,0.9563950232168241,chemeleon__lightgbm,0,2
15,0.1,5,0.9700235423975571,chemeleon__lightgbm,0,2
15,0.1,10,0.9638167929939001,chemeleon__lightgbm,0,2
15,0.1,20,0.9595263445855686,chemeleon__lightgbm,0,2
15,0.1,30,0.9663002153307548,chemeleon__lightgbm,0,2
31,0.01,5,0.9617236048086413,chemeleon__lightgbm,0,2
31,0.01,10,0.9427608297884513,chemeleon__lightgbm,0,2
31,0.01,20,0.9573035533651545,chemeleon__lightgbm,0,2
31,0.01,30,0.951471430155767,chemeleon__lightgbm,0,2
31,0.03,5,0.9545386245389743,chemeleon__lightgbm,0,2
31,0.03,10,0.9253823389093812,chemeleon__lightgbm,0,2
31,0.03,20,0.963444127475099,chemeleon__lightgbm,0,2
31,0.03,30,0.9473362817216242,chemeleon__lightgbm,0,2
31,0.05,5,0.9541860548979718,chemeleon__lightgbm,0,2
31,0.05,10,0.9446104852656322,chemeleon__lightgbm,0,2
31,0.05,20,0.9596586271736113,chemeleon__lightgbm,0,2
31,0.05,30,0.9489236465460646,chemeleon__lightgbm,0,2
31,0.1,5,0.964423209092743,chemeleon__lightgbm,0,2
31,0.1,10,0.9629766774891368,chemeleon__lightgbm,0,2
31,0.1,20,0.9631763836331885,chemeleon__lightgbm,0,2
31,0.1,30,0.9596761279662499,chemeleon__lightgbm,0,2
63,0.01,5,0.9757182871502045,chemeleon__lightgbm,0,2
63,0.01,10,0.9509191686091091,chemeleon__lightgbm,0,2
63,0.01,20,0.9575255395584998,chemeleon__lightgbm,0,2
63,0.01,30,0.951471430155767,chemeleon__lightgbm,0,2
63,0.03,5,0.9704470119971947,chemeleon__lightgbm,0,2
63,0.03,10,0.9329162240010307,chemeleon__lightgbm,0,2
63,0.03,20,0.9593497877715654,chemeleon__lightgbm,0,2
63,0.03,30,0.9473362817216242,chemeleon__lightgbm,0,2
63,0.05,5,0.9701307877636896,chemeleon__lightgbm,0,2
63,0.05,10,0.9345568072628945,chemeleon__lightgbm,0,2
63,0.05,20,0.9576779296239418,chemeleon__lightgbm,0,2
63,0.05,30,0.9489236465460646,chemeleon__lightgbm,0,2
63,0.1,5,0.9659617447302946,chemeleon__lightgbm,0,2
63,0.1,10,0.9460026555184134,chemeleon__lightgbm,0,2
63,0.1,20,0.9503034592381364,chemeleon__lightgbm,0,2
63,0.1,30,0.9596761279662499,chemeleon__lightgbm,0,2
127,0.01,5,0.9563182140774639,chemeleon__lightgbm,0,2
127,0.01,10,0.9459899639554142,chemeleon__lightgbm,0,2
127,0.01,20,0.9575255395584998,chemeleon__lightgbm,0,2
127,0.01,30,0.951471430155767,chemeleon__lightgbm,0,2
127,0.03,5,0.9683201110932124,chemeleon__lightgbm,0,2
127,0.03,10,0.948478499863441,chemeleon__lightgbm,0,2
127,0.03,20,0.9593497877715654,chemeleon__lightgbm,0,2
127,0.03,30,0.9473362817216242,chemeleon__lightgbm,0,2
127,0.05,5,0.9617718235788292,chemeleon__lightgbm,0,2
127,0.05,10,0.9413873927092226,chemeleon__lightgbm,0,2
127,0.05,20,0.9576779296239418,chemeleon__lightgbm,0,2
127,0.05,30,0.9489236465460646,chemeleon__lightgbm,0,2
127,0.1,5,0.9825077807967268,chemeleon__lightgbm,0,2
127,0.1,10,0.956763381535621,chemeleon__lightgbm,0,2
127,0.1,20,0.9503034592381364,chemeleon__lightgbm,0,2
127,0.1,30,0.9596761279662499,chemeleon__lightgbm,0,2
