isoform,offset,strae,r2
CYP2C9,-1.33,3.3774910311547166,-2.5248111720624418
CYP2C9,-1.32,3.349178172469108,-2.4812783016851423
CYP2C9,-1.31,3.320910150775788,-2.438072491352356
CYP2C9,-1.3,3.29268442265793,-2.3951937410640856
CYP2C9,-1.29,3.264490025537075,-2.3526420508203323
CYP2C9,-1.28,3.2363212676195254,-2.3104174206210937
CYP2C9,-1.27,3.208206704289346,-2.268519850466369
CYP2C9,-1.26,3.180150303443472,-2.22694934035616
CYP2C9,-1.25,3.1521380657970046,-2.185705890290467
CYP2C9,-1.24,3.12417149966969,-2.14478950026929
CYP2C9,-1.23,3.096266549897336,-2.1042001702926263
CYP2C9,-1.22,3.0684153043496822,-2.063937900360478
CYP2C9,-1.21,3.0406144238278694,-2.0240026904728468
CYP2C9,-1.2,3.0128699171783295,-1.9843945406297303
CYP2C9,-1.19,2.9851798434390147,-1.9451134508311276
CYP2C9,-1.18,2.9575406840736074,-1.906159421077041
CYP2C9,-1.17,2.92995233539877,-1.8675324513674703
CYP2C9,-1.16,2.902424700562545,-1.8292325417024151
CYP2C9,-1.15,2.8749389121983833,-1.7912596920818742
CYP2C9,-1.14,2.847500872095952,-1.753613902505848
CYP2C9,-1.13,2.820114614033277,-1.716295172974339
CYP2C9,-1.12,2.7928146712598787,-1.6793035034873447
CYP2C9,-1.11,2.7655678148527323,-1.642638894044866
CYP2C9,-1.1,2.7383836769445296,-1.606301344646901
CYP2C9,-1.09,2.711284793778978,-1.5702908552934516
CYP2C9,-1.08,2.6842647944117006,-1.5346074259845186
CYP2C9,-1.07,2.6573127117001847,-1.4992510567201007
CYP2C9,-1.06,2.6304182131034892,-1.4642217475001975
CYP2C9,-1.05,2.603602872793067,-1.429519498324809
CYP2C9,-1.04,2.57689125129342,-1.3951443091939368
CYP2C9,-1.03,2.550263338488838,-1.3610961801075798
CYP2C9,-1.02,2.523692334542721,-1.327375111065738
CYP2C9,-1.01,2.4972134498460985,-1.2939811020684102
CYP2C9,-1.0,2.4708392979733946,-1.2609141531155994
CYP2C9,-0.99,2.4445363186613798,-1.2281742642073041
CYP2C9,-0.98,2.418282974027769,-1.1957614353435222
CYP2C9,-0.97,2.392106614646293,-1.1636756665242562
CYP2C9,-0.96,2.3660179896516014,-1.1319169577495067
CYP2C9,-0.95,2.3400335157131096,-1.1004853090192723
CYP2C9,-0.94,2.3141290935731575,-1.0693807203335521
CYP2C9,-0.93,2.2882954142785397,-1.0386031916923475
CYP2C9,-0.92,2.262555631981021,-1.008152723095658
CYP2C9,-0.91,2.236914411736381,-0.9780293145434846
CYP2C9,-0.9,2.2113536360467423,-0.9482329660358257
CYP2C9,-0.89,2.18588249386053,-0.9187636775726822
CYP2C9,-0.88,2.1605432341544883,-0.8896214491540537
CYP2C9,-0.87,2.1353038423657082,-0.8608062807799417
CYP2C9,-0.86,2.1101864096188687,-0.8323181724503437
CYP2C9,-0.85,2.0851744969203883,-0.8041571241652614
CYP2C9,-0.84,2.060282197291853,-0.7763231359246943
CYP2C9,-0.83,2.0354887281766714,-0.7488162077286431
CYP2C9,-0.82,2.010805641015145,-0.7216363395771062
CYP2C9,-0.81,1.9862664366882261,-0.6947835314700854
CYP2C9,-0.8,1.961866020151931,-0.6682577834075791
CYP2C9,-0.79,1.9376062308925823,-0.6420590953895886
CYP2C9,-0.78,1.9134714377288795,-0.6161874674161141
CYP2C9,-0.77,1.889442807499853,-0.5906428994871533
CYP2C9,-0.76,1.8655439054691558,-0.5654253916027081
CYP2C9,-0.75,1.841812987068613,-0.5405349437627793
CYP2C9,-0.74,1.8181899863316593,-0.5159715559673652
CYP2C9,-0.73,1.7947064645910595,-0.49173522821646576
CYP2C9,-0.72,1.7713464310480362,-0.46782596051008163
CYP2C9,-0.71,1.7481253417632237,-0.44424375284821394
CYP2C9,-0.7,1.725069106905671,-0.4209886052308609
CYP2C9,-0.69,1.7021494309941934,-0.39806051765802275
CYP2C9,-0.68,1.679389081972519,-0.37545949012970015
CYP2C9,-0.67,1.6567828698941611,-0.35318552264589287
CYP2C9,-0.66,1.6343134342736523,-0.33123861520660136
CYP2C9,-0.65,1.6120106891436854,-0.3096187678118245
CYP2C9,-0.64,1.589875003845154,-0.28832598046156255
CYP2C9,-0.63,1.5678878044750506,-0.26736025315581635
CYP2C9,-0.62,1.5460558495500483,-0.24672158589458593
CYP2C9,-0.61,1.5243696812395668,-0.22640997867787016
CYP2C9,-0.6,1.502871767297159,-0.2064254315056695
CYP2C9,-0.59,1.4815320081763277,-0.18676794437798439
CYP2C9,-0.58,1.4603964217432306,-0.16743751729481482
CYP2C9,-0.57,1.439444169581256,-0.14843415025616014
CYP2C9,-0.56,1.418677324662679,-0.129757843262021
CYP2C9,-0.55,1.3980903840810355,-0.11140859631239675
CYP2C9,-0.54,1.3776550704377164,-0.09338640940728826
CYP2C9,-0.53,1.357384610799978,-0.0756912825466951
CYP2C9,-0.52,1.3373030720802452,-0.05832321573061683
CYP2C9,-0.51,1.317438987462442,-0.041282208959053435
CYP2C9,-0.5,1.2977822925684501,-0.024568262232006255
CYP2C9,-0.49,1.278311755183403,-0.008181375549474179
CYP2C9,-0.48,1.2590210433805995,0.007878451088543237
CYP2C9,-0.47,1.239939350395083,0.023611217682045216
CYP2C9,-0.46,1.2210639781531802,0.039016924231031536
CYP2C9,-0.45,1.2024195688610255,0.05409557073550242
CYP2C9,-0.44,1.1840300851523924,0.06884715719545842
CYP2C9,-0.43,1.1658751488357162,0.08327168361089965
CYP2C9,-0.42,1.1479541120141457,0.09736914998182489
CYP2C9,-0.41,1.1302744081382488,0.1111395563082348
CYP2C9,-0.4,1.1129047998751942,0.12458290259012961
CYP2C9,-0.39,1.0957544143335705,0.13769918882750953
CYP2C9,-0.38,1.0788401372382899,0.1504884150203738
CYP2C9,-0.37,1.0621604587069124,0.16295058116872252
CYP2C9,-0.36,1.0457219350487927,0.17508568727255625
CYP2C9,-0.35,1.0295992921122161,0.1868937333318751
CYP2C9,-0.34,1.0137428672639646,0.19837471934667827
CYP2C9,-0.33,0.9981851306287214,0.20952864531696602
CYP2C9,-0.32,0.9828785098839743,0.22035551124273856
CYP2C9,-0.31,0.9678669613585404,0.2308553171239962
CYP2C9,-0.3,0.9531692440723593,0.2410280629607383
CYP2C9,-0.29,0.9388327189877179,0.2508737487529651
CYP2C9,-0.28,0.9247957833673964,0.2603923745006763
CYP2C9,-0.27,0.9110511365399927,0.2695839402038728
CYP2C9,-0.26,0.8976447926013625,0.2784484458625539
CYP2C9,-0.25,0.8845283567075679,0.2869858914767195
CYP2C9,-0.24,0.8717297311616526,0.29519627704636997
CYP2C9,-0.23,0.8592623417903493,0.3030796025715049
CYP2C9,-0.22,0.8471057052304753,0.3106358680521252
CYP2C9,-0.21,0.8352337128759683,0.3178650734882297
CYP2C9,-0.2,0.8237469647030402,0.32476721887981885
CYP2C9,-0.19,0.8126166623415029,0.3313423042268929
CYP2C9,-0.18,0.8018588904012338,0.3375903295294519
CYP2C9,-0.17,0.7914303701166032,0.3435112947874953
CYP2C9,-0.16,0.7813139197194783,0.3491052000010234
CYP2C9,-0.15,0.7715567385948071,0.3543720451700365
CYP2C9,-0.14,0.7621447436428541,0.3593118302945343
CYP2C9,-0.13,0.7531153479799269,0.3639245553745165
CYP2C9,-0.12,0.7444129361104107,0.36821022040998364
CYP2C9,-0.11,0.7360976525323188,0.37216882540093543
CYP2C9,-0.1,0.7282204040045386,0.37580037034737224
CYP2C9,-0.09,0.720754180520868,0.3791048552492936
CYP2C9,-0.08,0.7136545321156104,0.38208228010669953
CYP2C9,-0.07,0.706937830933878,0.38473264491959025
CYP2C9,-0.06,0.7005885712065641,0.38705594968796575
CYP2C9,-0.05,0.6946444002056527,0.3890521944118259
CYP2C9,-0.04,0.6891329987784789,0.3907213790911709
CYP2C9,-0.03,0.6840317332735653,0.3920635037260004
CYP2C9,-0.02,0.6793732090504219,0.39307856831631494
CYP2C9,-0.01,0.6751981668404581,0.3937665728621139
CYP2C9,0.0,0.6714905213144614,0.3941275173633979
CYP2C9,0.01,0.6681562783156083,0.39416140182016624
CYP2C9,0.02,0.6652191040127727,0.3938682262324197
CYP2C9,0.03,0.6626725680048857,0.39324799060015747
CYP2C9,0.04,0.6605064688682656,0.39230069492338027
CYP2C9,0.05,0.6587057736099933,0.39102633920208785
CYP2C9,0.06,0.6572873465237823,0.3894249234362799
CYP2C9,0.07,0.6562769964269768,0.3874964476259568
CYP2C9,0.08,0.6557261408057314,0.3852409117711184
CYP2C9,0.09,0.6556141441948926,0.3826583158717648
CYP2C9,0.1,0.6558626305717028,0.37974865992789597
CYP2C9,0.11,0.6565462384473579,0.3765119439395116
CYP2C9,0.12,0.6577170774811238,0.3729481679066122
CYP2C9,0.13,0.6593658913800156,0.3690573318291974
CYP2C9,0.14,0.6614964024999676,0.3648394357072674
CYP2C9,0.15,0.6641280840109299,0.36029447954082183
CYP2C9,0.16,0.6672563071214889,0.35542246332986127
CYP2C9,0.17,0.6707839394430442,0.3502233870743856
CYP2C9,0.18,0.6747479830296255,0.3446972507743946
CYP2C9,0.19,0.6792516332647703,0.33884405442988774
CYP2C9,0.2,0.6842417282273323,0.3326637980408662
CYP2C9,0.21,0.6897022967141874,0.32615648160732935
CYP2C9,0.22,0.6956133726874506,0.3193221051292773
CYP2C9,0.23,0.7019223967055578,0.3121606686067092
CYP2C9,0.24,0.7087019135707617,0.3046721720396266
CYP2C9,0.25,0.7159390447952261,0.29685661542802866
CYP2C9,0.26,0.7235772029388392,0.2887139987719155
CYP2C9,0.27,0.7315568624534422,0.2802443220712867
CYP2C9,0.28,0.7400095427042721,0.27144758532614266
CYP2C9,0.29,0.7489203830905661,0.26232378853648375
CYP2C9,0.3,0.7581989921787207,0.2528729317023094
CYP2C9,0.31,0.7679116932248787,0.24309501482361984
CYP2C9,0.32,0.7780040155413698,0.23299003790041428
CYP2C9,0.33,0.7885285034389342,0.22255800093269396
CYP2C9,0.34,0.7994965704937588,0.21179890392045875
CYP2C9,0.35,0.8108168745605026,0.2007127468637082
CYP2C9,0.36,0.8225503493459911,0.18929952976244124
CYP2C9,0.37,0.8346576128170531,0.17755925261666017
CYP2C9,0.38,0.8471582643991893,0.16549191542636377
CYP2C9,0.39,0.8600516932288551,0.15309751819155204
CYP2C9,0.4,0.8733211519413492,0.1403760609122241
CYP2C9,0.41,0.8869608261585071,0.12732754358838172
CYP2C9,0.42,0.9009257667711283,0.11395196622002435
CYP2C9,0.43,0.9152795129888447,0.10024932880715165
CYP2C9,0.44,0.9299747175663288,0.0862196313497623
CYP2C9,0.45,0.9450420532850025,0.07186287384785917
CYP2C9,0.46,0.9604680882161959,0.05717905630144049
CYP2C9,0.47,0.9762670309958603,0.0421681787105066
CYP2C9,0.48,0.9925187738295683,0.026830241075056938
CYP2C9,0.49,1.0091999727357435,0.01116524339509195
CYP2C9,0.5,1.0261946946340728,-0.004826814329387696
CYP2C9,0.51,1.0435261728526921,-0.02114593209838267
CYP2C9,0.52,1.061262646085834,-0.03779210991189341
CYP2C9,0.53,1.0793328502685409,-0.0547653477699197
CYP2C9,0.54,1.0977442606223726,-0.07206564567246021
CYP2C9,0.55,1.1165042043596818,-0.08969300361951671
CYP2C9,0.56,1.135554685162359,-0.10764742161108831
CYP2C9,0.57,1.1548926064703982,-0.12592889964717546
CYP2C9,0.58,1.1745588878069588,-0.1445374377277775
CYP2C9,0.59,1.1945347167725455,-0.16347303585289463
CYP2C9,0.6,1.2148383810991872,-0.1827356940225271
CYP2C9,0.61,1.235406315904465,-0.20232541223667644
CYP2C9,0.62,1.2561937512181887,-0.2222421904953391
CYP2C9,0.63,1.2772075397153961,-0.2424860287985171
CYP2C9,0.64,1.298446029383136,-0.26305692714621065
CYP2C9,0.65,1.3199530237785302,-0.28395488553842085
CYP2C9,0.66,1.3417333135431793,-0.30517990397514483
CYP2C9,0.67,1.3638104665204176,-0.32673198245638413
CYP2C9,0.68,1.3861675577196104,-0.34861112098213876
CYP2C9,0.69,1.4087758486489386,-0.3708173195524096
CYP2C9,0.7,1.4316446322378211,-0.39335057816719554
CYP2C9,0.71,1.4547452213896241,-0.4162108968264957
CYP2C9,0.72,1.478095503365677,-0.4393982755303112
CYP2C9,0.73,1.5016835302981337,-0.4629127142786431
CYP2C9,0.74,1.525497043790022,-0.48675421307149014
CYP2C9,0.75,1.5495801890573915,-0.5109227719088516
CYP2C9,0.76,1.5738548472518572,-0.5354183907907282
CYP2C9,0.77,1.5983456226284765,-0.5602410697171212
CYP2C9,0.78,1.6230503141982953,-0.5853908086880295
CYP2C9,0.79,1.6479910706327263,-0.6108676077034516
CYP2C9,0.8,1.6731583176930784,-0.6366714667633897
CYP2C9,0.81,1.6985332708602578,-0.6628023858678433
CYP2C9,0.82,1.7240879289351716,-0.689260365016813
CYP2C9,0.83,1.7498321536669412,-0.7160454042102966
CYP2C9,0.84,1.7757505944394014,-0.7431575034482953
CYP2C9,0.85,1.8018167478560476,-0.7705966627308094
CYP2C9,0.86,1.8280432499394919,-0.7983628820578412
CYP2C9,0.87,1.8544635137871077,-0.8264561614293857
CYP2C9,0.88,1.8810265300480733,-0.8548765008454455
CYP2C9,0.89,1.9077714146019116,-0.8836239003060204
CYP2C9,0.9,1.9346804337775458,-0.9126983598111134
CYP2C9,0.91,1.9617241894041018,-0.9420998793607192
CYP2C9,0.92,1.988912837810452,-0.9718284589548403
CYP2C9,0.93,2.0162494956979566,-1.0018840985934765
CYP2C9,0.94,2.0437017105532185,-1.0322667982766291
CYP2C9,0.95,2.0712989225661445,-1.062976558004297
CYP2C9,0.96,2.099023672404826,-1.094013377776479
CYP2C9,0.97,2.12686062703958,-1.1253772575931769
CYP2C9,0.98,2.154840732549209,-1.1570681974543904
CYP2C9,0.99,2.1829609683998896,-1.1890861973601194
CYP2C9,1.0,2.211187169690808,-1.2214312573103627
CYP2C9,1.01,2.239529962054375,-1.2541033773051207
CYP2C9,1.02,2.267978495822791,-1.287102557344396
CYP2C9,1.03,2.296516853073272,-1.3204287974281859
CYP2C9,1.04,2.3251568672499183,-1.3540820975564904
CYP2C9,1.05,2.3539157729795237,-1.3880624577293101
CYP2C9,1.06,2.382753571883552,-1.4223698779466458
CYP2C9,1.07,2.411660596904397,-1.4570043582084975
CYP2C9,1.08,2.440641120763052,-1.491965898514863
CYP2C9,1.09,2.4697218782831913,-1.527254498865744
CYP2C9,1.1,2.4989022960810625,-1.5628701592611405
CYP2C9,1.11,2.5281585091787058,-1.5988128797010535
CYP2C9,1.12,2.557525906783704,-1.6350826601854798
CYP2C9,1.13,2.586993322597198,-1.6716795007144216
CYP2C9,1.14,2.616553899851388,-1.7086034012878781
CYP2C9,1.15,2.646214729221706,-1.745854361905852
CYP2C9,1.16,2.6759374531804836,-1.783432382568341
CYP2C9,1.17,2.7057316741444657,-1.8213374632753436
CYP2C9,1.18,2.735577366519862,-1.8595696040268614
CYP2C9,1.19,2.7654800521886758,-1.8981288048228961
CYP2C9,1.2,2.7954343378312827,-1.937015065663446
CYP2C9,1.21,2.825462469526866,-1.97622838654851
CYP2C9,1.22,2.8555632651117175,-2.0157687674780895
CYP2C9,1.23,2.885707791749766,-2.0556362084521855
CYP2C9,1.24,2.9159037336911626,-2.0958307094707966
CYP2C9,1.25,2.946148601766798,-2.136352270533921
CYP2C9,1.26,2.9764425168992297,-2.177200891641562
CYP2C9,1.27,3.0068178102824286,-2.218376572793719
CYP2C9,1.28,3.0372654778864625,-2.2598793139903908
CYP2C9,1.29,3.067749722591658,-2.301709115231577
CYP2C9,1.3,3.0982630245529323,-2.343865976517278
CYP2C9,1.31,3.1288060994581848,-2.386349897847496
CYP2C9,1.32,3.1593955841426995,-2.4291608792222297
CYP2C9,1.33,3.190007301437484,-2.4722989206414767
CYP2C9,1.34,3.220631524580196,-2.515764022105239
CYP2C9,1.35,3.251294684661856,-2.5595561836135183
CYP2C9,1.36,3.282000077894907,-2.603675405166313
CYP2C9,1.37,3.3127489425511243,-2.6481216867636213
CYP2C9,1.38,3.3435306482852205,-2.6928950284054447
CYP2C9,1.39,3.374362994450927,-2.7379954300917824
CYP2C9,1.4,3.4052363664524243,-2.7834228918226387
CYP2C9,1.41,3.436150917483087,-2.8291774135980097
CYP2C9,1.42,3.4670995491036343,-2.8752589954178944
CYP2C9,1.43,3.498090537923512,-2.921667637282294
CYP2C9,1.44,3.5290996157903596,-2.9684033391912106
CYP2C9,1.45,3.5601407548032036,-3.015466101144643
CYP2C9,1.46,3.5912082101856653,-3.062855923142588
CYP2C9,1.47,3.6222878605148625,-3.1105728051850496
CYP2C9,1.48,3.653378876572121,-3.158616747272027
CYP2C9,1.49,3.6844864911167123,-3.2069877494035204
CYP2C9,1.5,3.7156288320644526,-3.2556858115795277
CYP2C9,1.51,3.7467790930055176,-3.304710933800049
CYP2C9,1.52,3.777935108495985,-3.3540631160650882
CYP2C9,1.53,3.8091179669086896,-3.4037423583746422
CYP2C9,1.54,3.840327066334555,-3.45374866072871
CYP2C9,1.55,3.871547964254806,-3.5040820231272933
CYP2C9,1.56,3.9027922177900036,-3.554742445570394
CYP2C9,1.57,3.9340488679831616,-3.6057299280580084
CYP2C9,1.58,3.965326161256494,-3.6570444705901384
CYP2C9,1.59,3.9966204131555343,-3.7086860731667812
CYP2C9,1.6,4.027931767695949,-3.760654735787943
CYP2C9,1.61,4.059248955267604,-3.81295045845362
CYP2C9,1.62,4.090575343445858,-3.8655732411638093
CYP2C9,1.63,4.121908068238885,-3.9185230839185152
CYP2C9,1.64,4.153256528665496,-3.971799986717735
CYP2C9,1.65,4.1846286630248315,-4.025403949561474
CYP2C9,1.66,4.216004188623137,-4.079334972449726
CYP2C9,1.67,4.247395780922379,-4.133593055382492
CYP2C9,1.68,4.278803436325887,-4.188178198359774
CYP2C9,1.69,4.310230560384906,-4.243090401381572
CYP2C9,1.7,4.341664761873684,-4.298329664447887
CYP2C9,1.71,4.373111190282359,-4.3538959875587135
CYP2C9,1.72,4.404567001934101,-4.409789370714057
CYP2C9,1.73,4.436028040788879,-4.466009813913916
CYP2C9,1.74,4.467496615686164,-4.5225573171582925
CYP2C9,1.75,4.4989721290824916,-4.5794318804471805
CYP2C9,1.76,4.530458019370431,-4.636633503780585
CYP2C9,1.77,4.5619494392546125,-4.694162187158505
CYP2C9,1.78,4.593451315330798,-4.752017930580941
CYP2C9,1.79,4.624954443544545,-4.810200734047892
CYP2C9,1.8,4.656466189853033,-4.868710597559355
CYP2C9,1.81,4.687981037434407,-4.927547521115339
CYP2C9,1.82,4.719500969294556,-4.986711504715835
CYP2C9,1.83,4.751027068453096,-5.046202548360846
CYP2C9,1.84,4.782558430161265,-5.106020652050371
CYP2C9,1.85,4.814104019108855,-5.1661658157844155
CYP2C9,1.86,4.845653425935001,-5.226638039562974
CYP2C9,1.87,4.877216382983079,-5.287437323386046
CYP2C9,1.88,4.908792672939757,-5.348563667253632
CYP2C9,1.89,4.94037132236215,-5.410017071165735
CYP2C9,1.9,4.971955010670854,-5.471797535122355
CYP2C9,1.91,5.003541222478266,-5.53390505912349
CYP2C9,1.92,5.0351307629921855,-5.596339643169137
CYP2C9,1.93,5.066724242307212,-5.6591012872593005
CYP2C9,1.94,5.098322025448239,-5.722189991393982
CYP2C9,1.95,5.129924704675335,-5.785605755573178
CYP2C9,1.96,5.1615338849222745,-5.849348579796887
CYP2C9,1.97,5.193152495218608,-5.913418464065111
CYP2C9,1.98,5.22477704788498,-5.977815408377854
CYP2C9,1.99,5.256407119134338,-6.042539412735111
CYP2C9,2.0,5.288044203122989,-6.107590477136881
CYP2D6,-2.0,4.477803129964682,-4.828248861475171
CYP2D6,-1.99,4.456036672622109,-4.779841367409427
CYP2D6,-1.98,4.434270215279534,-4.731672346151002
CYP2D6,-1.97,4.41250375793696,-4.683741797699895
CYP2D6,-1.96,4.390744068504274,-4.636049722056114
CYP2D6,-1.95,4.368990403672628,-4.588596119219652
CYP2D6,-1.94,4.347238438166151,-4.541380989190508
CYP2D6,-1.93,4.325487971462236,-4.494404331968686
CYP2D6,-1.92,4.303737504758321,-4.447666147554185
CYP2D6,-1.91,4.281987038054408,-4.4011664359470055
CYP2D6,-1.9,4.260236571350492,-4.354905197147144
CYP2D6,-1.89,4.238486548946472,-4.308882431154604
CYP2D6,-1.88,4.216740796122928,-4.263098137969386
CYP2D6,-1.87,4.194996725674478,-4.217552317591489
CYP2D6,-1.86,4.173252655226026,-4.1722449700209125
CYP2D6,-1.85,4.151508584777574,-4.127176095257655
CYP2D6,-1.84,4.129764514329123,-4.0823456933017175
CYP2D6,-1.83,4.108020443880672,-4.037753764153102
CYP2D6,-1.82,4.086278958990566,-3.9934003078118074
CYP2D6,-1.81,4.064545136974413,-3.9492853242778327
CYP2D6,-1.8,4.042818097995291,-3.905408813551178
CYP2D6,-1.79,4.021094546254648,-3.861770775631845
CYP2D6,-1.78,3.9993728627003193,-3.8183712105198335
CYP2D6,-1.77,3.9776532876716035,-3.7752101182151403
CYP2D6,-1.76,3.9559412187286283,-3.732287498717768
CYP2D6,-1.75,3.934232327685227,-3.689603352027718
CYP2D6,-1.74,3.9125304493683912,-3.647157678144989
CYP2D6,-1.73,3.89083391876886,-3.604950477069578
CYP2D6,-1.72,3.8691439741537192,-3.562981748801488
CYP2D6,-1.71,3.847463014070798,-3.5212514933407206
CYP2D6,-1.7,3.825800782383781,-3.479759710687274
CYP2D6,-1.69,3.8041513283363964,-3.4385064008411446
CYP2D6,-1.68,3.7825136863499194,-3.3974915638023377
CYP2D6,-1.67,3.760887330620172,-3.3567151995708526
CYP2D6,-1.66,3.7392729058097496,-3.3161773081466883
CYP2D6,-1.65,3.7176678471641273,-3.275877889529842
CYP2D6,-1.64,3.6960722179102907,-3.2358169437203177
CYP2D6,-1.63,3.6744848557206975,-3.195994470718115
CYP2D6,-1.62,3.65290011713118,-3.156410470523233
CYP2D6,-1.61,3.6313194936845496,-3.117064943135672
CYP2D6,-1.6,3.6097458854430324,-3.077957888555428
CYP2D6,-1.59,3.588185861297027,-3.0390893067825067
CYP2D6,-1.58,3.5666323927691916,-3.000459197816907
CYP2D6,-1.57,3.5450867440474365,-2.962067561658628
CYP2D6,-1.56,3.523550229338388,-2.9239143983076676
CYP2D6,-1.55,3.5020209936959823,-2.8859997077640283
CYP2D6,-1.54,3.4804946734508277,-2.8483234900277106
CYP2D6,-1.53,3.4589734034171458,-2.810885745098714
CYP2D6,-1.52,3.437461303231192,-2.7736864729770363
CYP2D6,-1.51,3.41595867537189,-2.7367256736626793
CYP2D6,-1.5,3.3944683844022476,-2.700003347155644
CYP2D6,-1.49,3.3729867593513485,-2.6635194934559294
CYP2D6,-1.48,3.351518395209164,-2.627274112563535
CYP2D6,-1.47,3.3300622065791132,-2.59126720447846
CYP2D6,-1.46,3.3086188214295693,-2.5554987692007076
CYP2D6,-1.45,3.2871968208329436,-2.519968806730276
CYP2D6,-1.44,3.265789191742859,-2.4846773170671628
CYP2D6,-1.43,3.2443930047382765,-2.449624300211371
CYP2D6,-1.42,3.223013802718238,-2.4148097561629007
CYP2D6,-1.41,3.201644753746337,-2.3802336849217514
CYP2D6,-1.4,3.180286658505833,-2.345896086487921
CYP2D6,-1.39,3.1589398728523985,-2.311796960861411
CYP2D6,-1.38,3.1376100497646315,-2.2779363080422237
CYP2D6,-1.37,3.116302526230119,-2.2443141280303567
CYP2D6,-1.36,3.095003301181455,-2.2109304208258096
CYP2D6,-1.35,3.0737176054923463,-2.177785186428583
CYP2D6,-1.34,3.0524452160294224,-2.144878424838676
CYP2D6,-1.33,3.031187354237618,-2.1122101360560914
CYP2D6,-1.32,3.0099427594629518,-2.0797803200808276
CYP2D6,-1.31,2.9887099672667454,-2.0475889769128823
CYP2D6,-1.3,2.967506647304716,-2.015636106552258
CYP2D6,-1.29,2.9463330915979093,-1.9839217089989565
CYP2D6,-1.28,2.9251743890036983,-1.9524457842529745
CYP2D6,-1.27,2.9040460007426785,-1.921208332314312
CYP2D6,-1.26,2.8829388521434005,-1.8902093531829705
CYP2D6,-1.25,2.8618563928023817,-1.8594488468589505
CYP2D6,-1.24,2.8407935321637656,-1.8289268133422514
CYP2D6,-1.23,2.8197678944858477,-1.7986432526328717
CYP2D6,-1.22,2.798774370775567,-1.7685981647308116
CYP2D6,-1.21,2.7778101989219373,-1.7387915496360749
CYP2D6,-1.2,2.7568706213261813,-1.709223407348658
CYP2D6,-1.19,2.735968525915366,-1.6798937378685603
CYP2D6,-1.18,2.715091848616119,-1.6508025411957834
CYP2D6,-1.17,2.694248661230995,-1.6219498173303282
CYP2D6,-1.16,2.6734413332528297,-1.5933355662721942
CYP2D6,-1.15,2.652665758013773,-1.5649597880213793
CYP2D6,-1.14,2.6319305983463765,-1.5368224825778847
CYP2D6,-1.13,2.611229917358255,-1.5089236499417122
CYP2D6,-1.12,2.590556784738592,-1.4812632901128602
CYP2D6,-1.11,2.5699180168009392,-1.453841403091329
CYP2D6,-1.1,2.5493127775067346,-1.4266579888771171
CYP2D6,-1.09,2.5287359960485634,-1.3997130474702257
CYP2D6,-1.08,2.508202941775347,-1.3730065788706565
CYP2D6,-1.07,2.4877153718344047,-1.3465385830784071
CYP2D6,-1.06,2.467273279797499,-1.3203090600934781
CYP2D6,-1.05,2.4468687851900666,-1.294318009915869
CYP2D6,-1.04,2.426508818434859,-1.2685654325455817
CYP2D6,-1.03,2.4062118112694484,-1.2430513279826148
CYP2D6,-1.02,2.385963430213032,-1.2177756962269681
CYP2D6,-1.01,2.3657573647039802,-1.1927385372786419
CYP2D6,-1.0,2.3456123298020044,-1.1679398511376369
CYP2D6,-0.99,2.3255246140478896,-1.1433796378039527
CYP2D6,-0.98,2.3055103214699124,-1.1190578972775884
CYP2D6,-0.97,2.285553629650934,-1.0949746295585445
CYP2D6,-0.96,2.265664907240874,-1.0711298346468219
CYP2D6,-0.95,2.2458278253510935,-1.0475235125424205
CYP2D6,-0.94,2.226055301235491,-1.0241556632453381
CYP2D6,-0.93,2.2063533917002536,-1.0010262867555775
CYP2D6,-0.92,2.186707868626896,-0.978135383073137
CYP2D6,-0.91,2.1671360477023596,-0.9554829521980177
CYP2D6,-0.9,2.1476204395014142,-0.9330689941302182
CYP2D6,-0.89,2.1281606113653493,-0.9108935088697399
CYP2D6,-0.88,2.108757629182166,-0.8889564964165815
CYP2D6,-0.87,2.0894429186344436,-0.8672579567707446
CYP2D6,-0.86,2.0702145774758054,-0.8457978899322276
CYP2D6,-0.85,2.0510686625906556,-0.8245762959010314
CYP2D6,-0.84,2.0320186575733428,-0.8035931746771556
CYP2D6,-0.83,2.013071053008109,-0.7828485262606011
CYP2D6,-0.82,1.9942043140460206,-0.7623423506513667
CYP2D6,-0.81,1.975410506260101,-0.7420746478494533
CYP2D6,-0.8,1.9567058967671511,-0.7220454178548597
CYP2D6,-0.79,1.9381074299195014,-0.7022546606675877
CYP2D6,-0.78,1.9196092875072848,-0.6827023762876359
CYP2D6,-0.77,1.9011993250242147,-0.6633885647150044
CYP2D6,-0.76,1.8828998620438249,-0.6443132259496931
CYP2D6,-0.75,1.8647133111217433,-0.6254763599917039
CYP2D6,-0.74,1.8466433599231125,-0.6068779668410349
CYP2D6,-0.73,1.828691171287175,-0.5885180464976854
CYP2D6,-0.72,1.8108487142514684,-0.5703965989616568
CYP2D6,-0.71,1.7931233849820836,-0.5525136242329496
CYP2D6,-0.7,1.7755347816377405,-0.5348691223115629
CYP2D6,-0.69,1.7580528883345283,-0.5174630931974962
CYP2D6,-0.68,1.740717422045086,-0.5002955368907505
CYP2D6,-0.67,1.7235131653101148,-0.4833664533913249
CYP2D6,-0.66,1.7064139391354873,-0.4666758426992208
CYP2D6,-0.65,1.6894123388640843,-0.45022370481443685
