isoform,n_pooled,rho,k,b,decomposed_R2,R2_gap_from_perfect,scale_share_pct,bias_share_pct,kb_share_pct,corr_share_pct
CYP1A2,7060,0.5223820838379644,0.42624732483453376,0.009427689712950361,0.26355226829292266,0.7364477317070773,1.2549284206803222,0.012068926211184624,1.2669973468915068,98.7330026531085
CYP2C9,6425,0.653629779629857,0.5918971934076711,0.004648327566392619,0.4233993696681313,0.5766006303318687,0.6609275122516267,0.003747298915030568,0.6646748111666573,99.33532518883334
CYP2D6,7465,0.4260985153224633,0.3150402487457755,-0.010561931724929108,0.1691144517832268,0.8308855482167732,1.4844329163612784,0.01342596486381059,1.497858881225089,98.50214111877492
CYP3A4,11675,0.7802895533366572,0.6875553442764657,0.0012253726892759672,0.6002506519780731,0.39974934802192685,2.151256424199995,0.000375619931603004,2.151632044131598,97.84836795586844
