isoform,target,multiplier_m,current_ratio,target_ratio,current_mean,current_sd,new_mean,new_sd,new_min,new_max,n_below_zero
CYP1A2,to_train_ratio_1.00,1.1967692420838782,0.8355829719175827,1.0,4.996920236666666,0.8610483732653589,4.996920236666668,1.0304762090703399,1.8362947507189267,7.683319360121685,0
CYP1A2,to_external_best_ratio_1.15,1.37628462839646,0.8355829719175827,1.15,4.996920236666666,0.8610483732653589,4.996920236666667,1.1850476404308907,1.3622009278267657,8.086279228639938,0
CYP2C9,to_train_ratio_1.00,1.2251559227590303,0.816222638623839,1.0,4.847256652718835,0.6385265208626555,4.847256652718835,0.7822945488736,2.5880458306349574,6.843420623538049,0
CYP2C9,to_external_best_ratio_1.15,1.4089293111728847,0.816222638623839,1.15,4.847256652718835,0.6385265208626555,4.847256652718835,0.8996387312046398,2.249164207322376,7.142845219160931,0
CYP2D6,to_train_ratio_1.00,1.6446915890060578,0.6080167289019417,1.0,3.155762171801848,0.5570017844988563,3.155762171801848,0.9160961500266336,0.9966428387124266,5.867991064196152,0
CYP2D6,to_external_best_ratio_1.15,1.8913953273569664,0.6080167289019417,1.15,3.155762171801848,0.5570017844988563,3.155762171801847,1.0535105725306284,0.6727749387490132,6.274825398055297,0
CYP3A4,to_train_ratio_1.00,1.072853322130873,0.9320938653699896,1.0,4.927795218666666,1.018983020168219,4.927795218666667,1.0932193183824241,1.0046362380900287,7.494582073747672,0
CYP3A4,to_external_best_ratio_1.15,1.2337813204505037,0.9320938653699896,1.15,4.927795218666666,1.018983020168219,4.927795218666666,1.2572022161397876,0.41616239100353347,7.879600102009823,0
